	log_likelihood
21103	-2604.8042
21104	-2669.9595
21105	-2647.969
21106	-2630.3564
21107	-2658.2683
21108	-2640.8308
21109	-2663.11
21110	-2614.5188
21111	-2605.6465
21112	-2605.263
21113	-2619.9043
21114	-2651.2432
21115	-2660.736
21116	-2610.5588
21117	-2627.8499
21118	-2638.5044
21119	-2618.4832
21120	-2603.8374
21121	-2635.0874
21122	-2632.9006
21123	-2606.1396
21124	-2630.8333
21125	-2631.859
21126	-2638.5278
21127	-2636.0098
21128	-2639.8394
21129	-2633.5906
21130	-2671.8188
21131	-2626.8247
21132	-2620.852
21133	-2619.9995
21134	-2664.4172
21135	-2685.5151
21136	-2606.81
21137	-2670.4888
21138	-2643.746
21139	-2623.231
21140	-2692.8474
21141	-2638.7332
21142	-2645.394
21143	-2651.115
21144	-2622.65
21145	-2619.6184
21146	-2638.5327
21147	-2643.4155
21148	-2628.5469
21149	-2627.5796
21150	-2617.987
21151	-2613.9883
21152	-2635.7922
21153	-2629.4048
21154	-2637.691
21155	-2622.6848
21156	-2661.6558
21157	-2638.7476
21158	-2692.7498
21159	-2626.4
21160	-2595.0542
21161	-2634.8013
21162	-2623.3264
21163	-2643.5986
21164	-2633.0813
21165	-2627.877
21166	-2635.3904
21167	-2636.7925
21168	-2618.1877
21169	-2623.1821
21170	-2661.8572
21171	-2647.399
21172	-2652.0776
21173	-2620.1643
21174	-2667.909
21175	-2615.3555
21176	-2644.307
21177	-2658.6526
21178	-2602.1702
21179	-2629.8442
21180	-2641.9673
21181	-2622.4177
21182	-2631.17
21183	-2625.7468
21184	-2660.3828
21185	-2653.1917
21186	-2652.2905
21187	-2595.4302
21188	-2674.8425
21189	-2621.2583
21190	-2668.2456
21191	-2607.9858
21192	-2605.4849
21193	-2608.583
21194	-2714.8357
21195	-2610.7803
21196	-2630.248
21197	-2624.8843
21198	-2604.8428
21199	-2629.5774
21200	-2604.3975
21201	-2676.691
21202	-2605.125
21203	-2630.6145
21204	-2630.544
21205	-2650.9182
21206	-2710.7202
21207	-2635.5708
21208	-2612.651
21209	-2659.3372
21210	-2610.7026
21211	-2633.095
21212	-2629.8386
21213	-2646.8906
21214	-2619.338
21215	-2655.8806
21216	-2641.6724
21217	-2635.1228
21218	-2615.101
21219	-2609.605
21220	-2623.338
21221	-2649.4048
21222	-2673.272
21223	-2630.626
21224	-2662.7986
21225	-2614.4963
21226	-2611.5942
21227	-2606.841
21228	-2606.3638
21229	-2632.5337
21230	-2660.2385
21231	-2633.3972
21232	-2594.919
21233	-2636.1086
21234	-2612.9155
21235	-2632.8015
21236	-2614.5967
21237	-2628.5498
21238	-2597.8755
21239	-2636.2366
21240	-2647.8489
21241	-2614.1218
21242	-2672.8223
21243	-2789.478
21244	-2664.059
21245	-2627.183
21246	-2625.4727
21247	-2619.0347
21248	-2655.4966
21249	-2615.9375
21250	-2652.7417
21251	-2617.0723
21252	-2650.8867
21253	-2609.5396
21254	-2657.933
21255	-2665.7188
21256	-2607.6155
21257	-2616.9844
21258	-2684.9058
21259	-2624.7412
21260	-2646.392
21261	-2642.118
21262	-2635.443
21263	-2619.0671
21264	-2712.9692
21265	-2633.727
21266	-2630.1516
21267	-2591.5654
21268	-2629.2988
21269	-2634.099
21270	-2644.9263
21271	-2618.118
21272	-2646.1626
21273	-2636.4858
21274	-2663.7905
21275	-2631.681
21276	-2639.647
21277	-2675.9692
21278	-2659.9995
21279	-2712.8296
21280	-2606.914
21281	-2645.9128
21282	-2618.65
21283	-2641.7908
21284	-2633.4788
21285	-2611.1304
21286	-2648.2512
21287	-2686.9866
21288	-2777.1355
21289	-2658.6277
21290	-2655.2847
21291	-2661.5205
21292	-2662.3745
21293	-2641.6343
21294	-2610.9976
21295	-2641.595
21296	-2644.6226
21297	-2642.2595
21298	-2638.2034
21299	-2658.8984
21300	-2623.9111
21301	-2715.3865
21302	-2616.6604
21303	-2680.271
21304	-2647.7603
21305	-2628.4524
21306	-2625.782
21307	-2623.5125
21308	-2643.2056
21309	-2646.4211
21310	-2632.8477
21311	-2612.7388
21312	-2606.8403
21313	-2633.6392
21314	-2682.9792
21315	-2659.6265
21316	-2617.9363
21317	-2616.8303
21318	-2667.34
21319	-2699.5728
21320	-2673.8733
21321	-2642.0508
21322	-2655.5378
21323	-2646.3887
21324	-2599.6704
21325	-2606.83
21326	-2654.3083
21327	-2647.1536
21328	-2617.7668
21329	-2603.5437
21330	-2637.3093
21331	-2619.4963
21332	-2618.479
21333	-2636.6372
21334	-2624.7356
21335	-2618.9043
21336	-2623.0913
21337	-2635.5825
21338	-2618.694
21339	-2601.942
21340	-2651.383
21341	-2610.349
21342	-2597.776
21343	-2657.1528
21344	-2618.3335
21345	-2689.6206
21346	-2604.5613
21347	-2597.1985
21348	-2652.7805
21349	-2617.1528
21350	-2622.517
21351	-2699.6
21352	-2639.9866
21353	-2639.4114
21354	-2661.913
21355	-2621.5732
21356	-2609.1348
21357	-2602.5083
21358	-2614.6746
21359	-2653.259
21360	-2651.6956
21361	-2634.9614
21362	-2634.8284
21363	-2655.7166
21364	-2633.8674
21365	-2672.7512
21366	-2703.0483
21367	-2675.249
21368	-2631.9167
21369	-2643.4438
21370	-2621.2974
21371	-2634.205
21372	-2611.3418
21373	-2622.7532
21374	-2662.004
21375	-2595.334
21376	-2670.9446
21377	-2605.0718
21378	-2677.063
21379	-2677.3198
21380	-2673.9702
21381	-2603.9497
21382	-2640.853
21383	-2605.3176
21384	-2668.7937
21385	-2643.3855
21386	-2658.7876
21387	-2640.9348
21388	-2658.609
21389	-2644.0085
21390	-2632.6968
21391	-2650.1519
21392	-2618.3057
21393	-2641.367
21394	-2649.32
21395	-2636.1782
21396	-2612.9634
21397	-2635.014
21398	-2672.2385
21399	-2609.2573
21400	-2697.022
21401	-2618.061
21402	-2602.5645
21403	-2626.774
21404	-2618.8804
21405	-2618.7417
21406	-2641.2568
21407	-2623.7249
21408	-2620.8193
21409	-2624.45
21410	-2612.0496
21411	-2613.7751
21412	-2610.8093
21413	-2634.916
21414	-2628.392
21415	-2673.3281
21416	-2624.5767
21417	-2596.5833
21418	-2636.1655
21419	-2636.0518
21420	-2620.9236
21421	-2679.608
21422	-2652.4565
21423	-2648.7466
21424	-2632.8972
21425	-2634.3442
21426	-2646.4119
21427	-2612.7852
21428	-2607.1025
21429	-2672.2583
21430	-2654.2222
21431	-2671.7183
21432	-2637.5376
21433	-2617.5808
21434	-2630.5247
21435	-2659.8926
21436	-2664.02
21437	-2661.229
21438	-2654.981
21439	-2613.433
21440	-2615.6602
21441	-2662.5435
21442	-2609.7026
21443	-2610.3735
21444	-2646.2644
21445	-2622.017
21446	-2614.213
21447	-2613.8787
21448	-2711.4421
21449	-2625.8162
21450	-2618.5378
21451	-2610.0613
21452	-2638.5347
21453	-2631.2043
21454	-2699.209
21455	-2706.6448
21456	-2631.0337
21457	-2635.0266
21458	-2639.3594
21459	-2636.9243
21460	-2691.3977
21461	-2656.5562
21462	-2660.63
21463	-2621.684
21464	-2643.3665
21465	-2602.4836
21466	-2646.6704
21467	-2655.6653
21468	-2651.44
21469	-2637.4683
21470	-2639.9373
21471	-2635.1008
21472	-2615.2297
21473	-2613.6362
21474	-2596.0452
21475	-2662.2192
21476	-2676.4597
21477	-2653.0288
21478	-2675.1619
21479	-2625.9553
21480	-2620.8083
21481	-2704.0051
21482	-2639.8035
21483	-2676.0325
21484	-2680.6484
21485	-2703.7456
21486	-2641.9097
21487	-2645.781
21488	-2633.6472
21489	-2601.2136
21490	-2633.3755
21491	-2664.9146
21492	-2638.7793
21493	-2748.4773
21494	-2617.3293
21495	-2638.7964
21496	-2687.3516
21497	-2638.2964
21498	-2631.497
21499	-2635.7715
21500	-2628.2688
21501	-2620.5337
21502	-2598.7954
21503	-2676.9966
21504	-2641.3242
21505	-2628.683
21506	-2667.8208
21507	-2635.4
21508	-2588.4968
21509	-2667.9626
21510	-2616.2192
21511	-2591.5435
21512	-2632.4307
21513	-2638.857
21514	-2640.4927
21515	-2666.1309
21516	-2622.2961
21517	-2609.2551
21518	-2653.6921
21519	-2629.6106
21520	-2679.6255
21521	-2577.884
21522	-2628.3628
21523	-2625.2358
21524	-2634.0015
21525	-2639.705
21526	-2656.8171
21527	-2618.4692
21528	-2607.4377
21529	-2616.489
21530	-2639.6023
21531	-2681.5376
21532	-2661.4426
21533	-2629.9
21534	-2658.3535
21535	-2643.034
21536	-2626.5864
21537	-2675.4824
21538	-2636.2544
21539	-2662.9944
21540	-2665.061
21541	-2616.7612
21542	-2642.2085
21543	-2602.622
21544	-2665.645
21545	-2638.3247
21546	-2695.0674
21547	-2653.1028
21548	-2671.55
21549	-2616.1523
21550	-2635.8882
21551	-2614.308
21552	-2637.0288
21553	-2656.4146
21554	-2640.048
21555	-2643.2114
21556	-2652.9707
21557	-2632.2478
21558	-2637.6792
21559	-2640.8943
21560	-2613.689
21561	-2641.7422
21562	-2601.5315
21563	-2627.1025
21564	-2688.6345
21565	-2637.0005
21566	-2666.4775
21567	-2608.4739
21568	-2649.88
21569	-2643.858
21570	-2653.8574
21571	-2637.3794
21572	-2618.6367
21573	-2701.8855
21574	-2621.0132
21575	-2642.3794
21576	-2631.2173
21577	-2615.5042
21578	-2618.5554
21579	-2640.8735
21580	-2609.701
21581	-2599.9116
21582	-2639.8286
21583	-2653.9072
21584	-2599.6929
21585	-2610.3704
21586	-2610.1978
21587	-2621.3518
21588	-2641.6023
21589	-2624.8599
21590	-2654.7307
21591	-2624.1096
21592	-2635.7332
21593	-2616.0022
21594	-2634.7651
21595	-2633.798
21596	-2644.2144
21597	-2664.7173
21598	-2644.3794
21599	-2658.4033
21600	-2633.1204
21601	-2643.2595
21602	-2609.3757
21603	-2593.274
21604	-2643.0366
21605	-2618.6343
21606	-2646.2856
21607	-2599.925
21608	-2677.9702
21609	-2616.4265
21610	-2665.18
21611	-2631.8982
21612	-2674.8574
21613	-2654.2747
21614	-2597.8882
21615	-2662.679
21616	-2617.8823
21617	-2612.1155
21618	-2644.1025
21619	-2600.732
21620	-2639.9192
21621	-2661.4004
21622	-2610.9712
21623	-2603.439
21624	-2683.9768
21625	-2630.005
21626	-2663.1243
21627	-2637.8586
21628	-2597.7603
21629	-2610.5461
21630	-2624.6118
21631	-2611.3965
21632	-2589.7007
21633	-2670.0552
21634	-2678.9636
21635	-2649.0
21636	-2678.157
21637	-2611.7202
21638	-2585.0571
21639	-2611.5925
21640	-2728.753
21641	-2627.6133
21642	-2703.3757
21643	-2620.1929
21644	-2651.6787
21645	-2663.2898
21646	-2648.472
21647	-2644.2676
21648	-2633.7444
21649	-2620.091
21650	-2636.182
21651	-2601.6504
21652	-2652.0273
21653	-2641.8027
21654	-2656.1062
21655	-2593.8943
21656	-2658.9702
21657	-2619.51
21658	-2712.7654
21659	-2605.829
21660	-2665.8284
21661	-2633.229
21662	-2614.173
21663	-2615.486
21664	-2609.965
21665	-2630.1228
21666	-2632.7703
21667	-2625.054
21668	-2611.0242
21669	-2722.0657
21670	-2665.6968
21671	-2615.018
21672	-2599.755
21673	-2592.461
21674	-2654.2256
21675	-2683.2039
21676	-2663.794
21677	-2618.351
21678	-2631.0369
21679	-2674.1729
21680	-2671.935
21681	-2647.6028
21682	-2622.5247
21683	-2636.8052
21684	-2608.1924
21685	-2667.105
21686	-2617.1772
21687	-2676.4185
21688	-2623.2297
21689	-2600.231
21690	-2630.5789
21691	-2622.5693
21692	-2661.157
21693	-2588.306
21694	-2629.73
21695	-2610.0327
21696	-2636.687
21697	-2631.4746
21698	-2651.518
21699	-2699.4917
21700	-2654.0493
21701	-2646.8826
21702	-2632.022
21703	-2633.6064
21704	-2629.6316
21705	-2613.15
21706	-2636.6929
21707	-2639.0122
21708	-2614.1104
21709	-2643.1318
21710	-2677.7903
21711	-2678.278
21712	-2645.6733
21713	-2691.7964
21714	-2648.7327
21715	-2654.2114
21716	-2650.8926
21717	-2659.4087
21718	-2608.9868
21719	-2616.8357
21720	-2612.8677
21721	-2670.8345
21722	-2632.6782
21723	-2653.153
21724	-2663.4778
21725	-2631.2317
21726	-2657.0737
21727	-2629.48
21728	-2639.2166
21729	-2624.225
21730	-2614.6892
21731	-2624.3066
21732	-2631.1165
21733	-2618.6492
21734	-2630.6902
21735	-2627.6238
21736	-2645.3025
21737	-2609.6177
21738	-2669.7405
21739	-2624.8684
21740	-2655.4521
21741	-2689.598
21742	-2634.1255
21743	-2645.023
21744	-2675.064
21745	-2640.8787
21746	-2624.8452
21747	-2666.2742
21748	-2639.1353
21749	-2633.9011
21750	-2626.6206
21751	-2620.6467
21752	-2626.938
21753	-2613.8176
21754	-2644.8394
21755	-2618.6897
21756	-2608.8457
21757	-2658.4702
21758	-2620.361
21759	-2633.9407
21760	-2647.5703
21761	-2619.2742
21762	-2645.018
21763	-2641.3682
21764	-2610.1611
21765	-2650.373
21766	-2614.7944
21767	-2678.0645
21768	-2679.412
21769	-2629.0854
21770	-2637.5483
21771	-2610.1833
21772	-2625.858
21773	-2643.6372
21774	-2670.2065
21775	-2647.7488
21776	-2622.5913
21777	-2644.7727
21778	-2618.7744
21779	-2652.4812
21780	-2605.7751
21781	-2657.8425
21782	-2603.4941
21783	-2621.1628
21784	-2643.8833
21785	-2622.3325
21786	-2615.5645
21787	-2605.311
21788	-2669.457
21789	-2653.9297
21790	-2608.9827
21791	-2642.5754
21792	-2625.2095
21793	-2638.185
21794	-2643.4158
21795	-2619.862
21796	-2654.0566
21797	-2628.3198
21798	-2633.3232
21799	-2644.6562
21800	-2673.5674
21801	-2649.5261
21802	-2660.2527
21803	-2633.964
21804	-2617.5303
21805	-2671.882
21806	-2625.3452
21807	-2688.0527
21808	-2641.333
21809	-2620.149
21810	-2623.5103
21811	-2676.2112
21812	-2609.9692
21813	-2638.2632
21814	-2635.4392
21815	-2673.7935
21816	-2657.861
21817	-2644.3394
21818	-2631.4727
21819	-2616.4973
21820	-2652.2976
21821	-2624.373
21822	-2632.5645
21823	-2639.107
21824	-2648.2026
21825	-2681.367
21826	-2640.559
21827	-2640.6982
21828	-2656.6047
21829	-2631.8135
21830	-2605.145
21831	-2639.3865
21832	-2622.881
21833	-2646.017
21834	-2665.4556
21835	-2599.716
21836	-2654.0854
21837	-2601.6833
21838	-2657.2974
21839	-2653.1013
21840	-2619.9302
21841	-2688.4133
21842	-2617.176
21843	-2653.0034
21844	-2603.0044
21845	-2625.8167
21846	-2626.0833
21847	-2619.7864
21848	-2626.247
21849	-2673.155
21850	-2671.8796
21851	-2615.2935
21852	-2681.3843
21853	-2659.266
21854	-2619.8796
21855	-2615.4863
21856	-2607.976
21857	-2683.132
21858	-2606.0952
21859	-2674.7888
21860	-2637.0757
21861	-2607.713
21862	-2622.3333
21863	-2622.3022
21864	-2624.1086
21865	-2633.6335
21866	-2626.6907
21867	-2645.5786
21868	-2609.416
21869	-2632.597
21870	-2652.4968
21871	-2666.9546
21872	-2606.5308
21873	-2674.047
21874	-2628.589
21875	-2667.759
21876	-2617.2485
21877	-2622.0051
21878	-2617.9583
21879	-2614.319
21880	-2662.296
21881	-2643.3523
21882	-2643.6362
21883	-2632.6401
21884	-2632.409
21885	-2623.0615
21886	-2610.9397
21887	-2642.8472
21888	-2624.8672
21889	-2656.6323
21890	-2682.5334
21891	-2636.0308
21892	-2670.0664
21893	-2623.0537
21894	-2608.0427
21895	-2627.4248
21896	-2618.3428
21897	-2628.5222
21898	-2628.2305
21899	-2635.4043
21900	-2613.9082
21901	-2645.3872
21902	-2663.3794
21903	-2638.3965
21904	-2624.5317
21905	-2631.224
21906	-2686.7563
21907	-2638.3848
21908	-2668.8032
21909	-2652.151
21910	-2619.5852
21911	-2629.9653
21912	-2628.5364
21913	-2649.994
21914	-2635.0125
21915	-2634.9578
21916	-2640.148
21917	-2662.5122
21918	-2623.2996
21919	-2641.859
21920	-2616.6914
21921	-2671.6697
21922	-2647.8738
21923	-2621.7002
21924	-2666.191
21925	-2628.502
21926	-2659.2273
21927	-2634.914
21928	-2633.208
21929	-2639.0737
21930	-2636.531
21931	-2705.066
21932	-2618.207
21933	-2627.3513
21934	-2682.3027
21935	-2652.15
21936	-2612.6597
21937	-2681.7786
21938	-2669.548
21939	-2703.498
21940	-2669.2896
21941	-2620.4531
21942	-2650.7417
21943	-2641.2803
21944	-2608.7583
21945	-2684.136
21946	-2625.4526
21947	-2634.1768
21948	-2617.3044
21949	-2674.2468
21950	-2613.4067
21951	-2642.6367
21952	-2683.984
21953	-2661.9092
21954	-2646.5154
21955	-2618.9697
21956	-2713.4006
21957	-2641.23
21958	-2700.2944
21959	-2627.125
21960	-2595.029
21961	-2607.6326
21962	-2628.4106
21963	-2615.8
21964	-2661.2305
21965	-2622.1624
21966	-2623.957
21967	-2666.4543
21968	-2743.805
21969	-2714.2664
21970	-2631.3628
21971	-2647.9011
21972	-2636.4392
21973	-2692.7024
21974	-2605.5867
21975	-2649.1787
21976	-2616.729
21977	-2635.4229
21978	-2631.2805
21979	-2640.8223
21980	-2672.5125
21981	-2658.1536
21982	-2676.9321
21983	-2601.544
21984	-2691.6077
21985	-2684.1191
21986	-2630.8901
21987	-2609.1445
21988	-2615.3494
21989	-2628.6792
21990	-2655.1655
21991	-2653.8933
21992	-2648.119
21993	-2607.9736
21994	-2674.3677
21995	-2656.227
21996	-2638.2722
21997	-2606.915
21998	-2611.896
21999	-2629.3484
22000	-2598.6274
22001	-2677.1665
22002	-2637.2031
22003	-2607.4468
22004	-2690.4556
22005	-2647.4023
22006	-2622.3118
22007	-2604.7388
22008	-2687.8484
22009	-2624.4858
22010	-2639.6946
22011	-2636.8716
22012	-2612.5742
22013	-2615.1377
22014	-2655.5088
22015	-2620.0227
22016	-2628.6714
22017	-2600.2456
22018	-2607.4253
22019	-2662.0562
22020	-2651.0283
22021	-2657.4204
22022	-2595.024
22023	-2643.048
22024	-2637.5547
22025	-2669.0762
22026	-2650.36
22027	-2615.8804
22028	-2652.1135
22029	-2608.499
22030	-2659.1062
22031	-2606.831
22032	-2666.13
22033	-2635.6614
22034	-2638.9517
22035	-2605.3643
22036	-2708.526
22037	-2617.1846
22038	-2630.5464
22039	-2611.3184
22040	-2620.2117
22041	-2613.0964
22042	-2666.8762
22043	-2612.998
22044	-2632.231
22045	-2626.4778
22046	-2683.5093
22047	-2682.194
22048	-2602.8823
22049	-2617.7527
22050	-2633.6375
22051	-2635.0093
22052	-2608.2656
22053	-2608.5347
22054	-2697.379
22055	-2652.2473
22056	-2674.8826
22057	-2598.8975
22058	-2612.1516
22059	-2594.5054
22060	-2612.216
22061	-2599.3804
22062	-2675.3804
22063	-2664.36
22064	-2737.5286
22065	-2637.936
22066	-2626.7922
22067	-2663.1577
22068	-2680.8813
22069	-2637.0247
22070	-2625.9604
22071	-2650.5095
22072	-2637.3972
22073	-2625.483
22074	-2634.4414
22075	-2628.8804
22076	-2654.5552
22077	-2647.514
22078	-2676.9253
22079	-2606.6567
22080	-2659.1982
22081	-2610.9324
22082	-2652.4312
22083	-2641.7085
22084	-2624.4272
22085	-2642.4258
22086	-2638.981
22087	-2668.3594
22088	-2638.1045
22089	-2646.174
22090	-2653.3542
22091	-2617.2642
22092	-2601.9653
22093	-2619.6462
22094	-2640.231
22095	-2640.5063
22096	-2632.0376
22097	-2647.0925
22098	-2686.3862
22099	-2648.4937
22100	-2647.9536
22101	-2639.0942
22102	-2657.1733
22103	-2618.0037
22104	-2637.3667
22105	-2657.7463
22106	-2632.7622
22107	-2647.3098
22108	-2633.9592
22109	-2636.2402
22110	-2675.9597
22111	-2641.4368
22112	-2617.5176
22113	-2741.8477
22114	-2620.039
22115	-2588.4834
22116	-2695.3894
22117	-2654.7507
22118	-2631.7456
22119	-2684.5063
22120	-2650.3794
22121	-2640.8901
22122	-2712.5676
22123	-2653.5886
22124	-2632.2964
22125	-2668.4253
22126	-2642.408
22127	-2730.0881
22128	-2639.6633
22129	-2647.3052
22130	-2656.342
22131	-2617.3044
22132	-2608.6418
22133	-2644.5962
22134	-2627.6929
22135	-2630.0864
22136	-2617.3945
22137	-2614.0652
22138	-2644.19
22139	-2713.6218
22140	-2632.7263
22141	-2613.8118
22142	-2589.316
22143	-2644.2341
22144	-2607.2798
22145	-2653.8247
22146	-2653.7478
22147	-2717.7063
22148	-2676.8325
22149	-2626.4314
22150	-2662.165
22151	-2622.321
22152	-2633.877
22153	-2628.9204
22154	-2679.431
22155	-2628.9402
22156	-2669.3433
22157	-2611.8071
22158	-2603.8267
22159	-2694.6177
22160	-2640.4868
22161	-2658.9038
22162	-2669.2993
22163	-2665.1875
22164	-2639.724
22165	-2623.0688
22166	-2637.823
22167	-2659.2776
22168	-2641.5266
22169	-2624.3003
22170	-2637.7502
22171	-2641.8606
22172	-2650.941
22173	-2644.7417
22174	-2679.9155
22175	-2665.609
22176	-2639.7944
22177	-2606.967
22178	-2666.1382
22179	-2622.5503
22180	-2623.4036
22181	-2623.099
22182	-2654.076
22183	-2662.2368
22184	-2674.52
22185	-2628.6123
22186	-2638.237
22187	-2640.2856
22188	-2692.0884
22189	-2640.7156
22190	-2634.9924
22191	-2658.0715
22192	-2658.445
22193	-2771.1628
22194	-2621.2292
22195	-2615.679
22196	-2607.8618
22197	-2620.2688
22198	-2611.006
22199	-2645.3042
22200	-2650.1592
22201	-2632.9878
22202	-2671.641
22203	-2624.1843
22204	-2603.6458
22205	-2615.6086
22206	-2656.5916
22207	-2605.0776
22208	-2644.4106
22209	-2618.19
22210	-2694.0996
22211	-2685.737
22212	-2640.6504
22213	-2645.5222
22214	-2642.207
22215	-2637.1172
22216	-2616.1375
22217	-2616.783
22218	-2643.2751
22219	-2622.4097
22220	-2643.1453
22221	-2642.6133
22222	-2607.6797
22223	-2634.8206
22224	-2630.439
22225	-2600.2983
22226	-2631.9275
22227	-2614.7563
22228	-2603.892
22229	-2645.2737
22230	-2637.8108
22231	-2634.982
22232	-2694.7578
22233	-2617.5474
22234	-2648.6714
22235	-2660.3276
22236	-2659.589
22237	-2689.4539
22238	-2636.2495
22239	-2623.2427
22240	-2666.7578
22241	-2667.2542
22242	-2618.849
22243	-2655.227
22244	-2615.9712
22245	-2653.043
22246	-2633.5261
22247	-2603.3633
22248	-2626.5486
22249	-2646.7588
22250	-2608.8179
22251	-2645.8843
22252	-2646.15
22253	-2610.8855
22254	-2635.2507
22255	-2632.041
22256	-2701.4458
22257	-2627.446
22258	-2672.2083
22259	-2627.8225
22260	-2595.624
22261	-2616.1465
22262	-2626.7515
22263	-2593.8003
22264	-2632.845
22265	-2588.484
22266	-2669.418
22267	-2642.321
22268	-2619.241
22269	-2640.4578
22270	-2637.2554
22271	-2642.4734
22272	-2648.2861
22273	-2670.993
22274	-2651.7537
22275	-2630.4836
22276	-2633.0645
22277	-2625.0073
22278	-2630.9058
22279	-2645.2754
22280	-2641.9023
22281	-2596.6401
22282	-2627.8208
22283	-2618.9937
22284	-2602.9075
22285	-2630.3652
22286	-2623.8406
22287	-2611.3472
22288	-2648.0425
22289	-2676.3699
22290	-2644.4983
22291	-2645.0486
22292	-2647.7117
22293	-2635.577
22294	-2643.7527
22295	-2629.6538
22296	-2656.1938
22297	-2653.9019
22298	-2695.2188
22299	-2643.2915
22300	-2640.794
22301	-2610.673
22302	-2640.5198
22303	-2621.2708
22304	-2631.4695
22305	-2634.224
22306	-2679.5513
22307	-2616.654
22308	-2594.3237
22309	-2727.5667
22310	-2679.2222
22311	-2630.3362
22312	-2612.9758
22313	-2648.2097
22314	-2613.978
22315	-2625.4558
22316	-2641.5754
22317	-2621.429
22318	-2621.393
22319	-2630.865
22320	-2611.8706
22321	-2699.5583
22322	-2666.1724
22323	-2651.2883
22324	-2633.8894
22325	-2626.7068
22326	-2666.5618
22327	-2651.4023
22328	-2621.548
22329	-2633.0327
22330	-2646.2686
22331	-2629.3271
22332	-2594.4011
22333	-2651.798
22334	-2639.3777
22335	-2619.3506
22336	-2638.7793
22337	-2644.6853
22338	-2681.2573
22339	-2642.8218
22340	-2607.4927
22341	-2680.3289
22342	-2633.0469
22343	-2663.5166
22344	-2650.315
22345	-2618.2192
22346	-2655.096
22347	-2618.711
22348	-2686.849
22349	-2682.4067
22350	-2630.0913
22351	-2683.6362
22352	-2681.3735
22353	-2649.6401
22354	-2707.511
22355	-2662.0317
22356	-2640.267
22357	-2621.441
22358	-2624.374
22359	-2603.2253
22360	-2655.6438
22361	-2625.5093
22362	-2655.7769
22363	-2621.5957
22364	-2634.4712
22365	-2651.7937
22366	-2611.1367
22367	-2677.8022
22368	-2638.085
22369	-2661.4468
22370	-2627.4465
22371	-2605.226
22372	-2650.4736
22373	-2615.5283
22374	-2625.2505
22375	-2619.0552
22376	-2667.316
22377	-2645.0164
22378	-2682.543
22379	-2663.2114
22380	-2601.9858
22381	-2634.4211
22382	-2675.3953
22383	-2656.585
22384	-2704.266
22385	-2636.88
22386	-2615.479
22387	-2651.5667
22388	-2642.1157
22389	-2617.888
22390	-2606.853
22391	-2630.2031
22392	-2664.5728
22393	-2730.8403
22394	-2653.4429
22395	-2632.825
22396	-2656.136
22397	-2644.441
22398	-2615.5378
22399	-2620.4712
22400	-2596.3333
22401	-2628.8901
22402	-2641.729
22403	-2680.0
22404	-2621.9985
22405	-2691.2224
22406	-2598.5012
22407	-2634.7866
22408	-2666.461
22409	-2606.2598
22410	-2642.0652
22411	-2659.8945
22412	-2685.7703
22413	-2638.4731
22414	-2620.0415
22415	-2667.1814
22416	-2634.992
22417	-2617.8687
22418	-2602.5059
22419	-2641.3738
22420	-2667.5854
22421	-2634.6028
22422	-2617.472
22423	-2620.7224
22424	-2664.2363
22425	-2598.3745
22426	-2632.852
22427	-2639.2407
22428	-2646.2085
22429	-2625.572
22430	-2676.0698
22431	-2690.2964
22432	-2640.088
22433	-2640.4744
22434	-2630.2202
22435	-2619.3755
22436	-2635.1248
22437	-2662.6125
22438	-2664.0386
22439	-2654.7627
22440	-2647.3232
22441	-2660.4246
22442	-2605.7563
22443	-2644.2925
22444	-2646.1143
22445	-2624.0522
22446	-2629.9563
22447	-2592.3643
22448	-2650.9583
22449	-2598.3442
22450	-2642.1519
22451	-2625.3237
22452	-2610.5872
22453	-2628.2195
22454	-2636.6108
22455	-2622.666
22456	-2638.844
22457	-2619.153
22458	-2641.6318
22459	-2644.3218
22460	-2621.832
22461	-2647.1648
22462	-2662.8647
22463	-2628.2434
22464	-2656.4119
22465	-2642.0916
22466	-2628.3833
22467	-2624.4663
22468	-2658.8
22469	-2625.5505
22470	-2676.8625
22471	-2673.9338
22472	-2642.974
22473	-2645.7175
22474	-2624.9055
22475	-2646.9531
22476	-2610.2827
22477	-2671.525
22478	-2657.5698
22479	-2616.3389
22480	-2654.9514
22481	-2625.6519
22482	-2601.2654
22483	-2648.5874
22484	-2640.3423
22485	-2649.4585
22486	-2643.8093
22487	-2623.4814
22488	-2653.2932
22489	-2607.7834
22490	-2651.3987
22491	-2637.5632
22492	-2664.2888
22493	-2652.8376
22494	-2633.6897
22495	-2597.6423
22496	-2617.399
22497	-2660.9768
22498	-2629.398
22499	-2613.7458
22500	-2601.9604
22501	-2640.1902
22502	-2643.8787
22503	-2634.5286
22504	-2615.7864
22505	-2639.2273
22506	-2626.4233
22507	-2671.3535
22508	-2638.3477
22509	-2655.943
22510	-2610.6619
22511	-2727.4946
22512	-2600.0737
22513	-2689.7058
22514	-2705.6982
22515	-2639.7505
22516	-2628.824
22517	-2661.8196
22518	-2624.1382
22519	-2601.1614
22520	-2643.9187
22521	-2678.1086
22522	-2674.7056
22523	-2653.6853
22524	-2601.3467
22525	-2661.6423
22526	-2636.2434
22527	-2687.064
22528	-2655.0688
22529	-2648.7239
22530	-2693.8992
22531	-2633.6943
22532	-2656.782
22533	-2656.4102
22534	-2614.0122
