	log_likelihood
19099	-2640.9834
19100	-2660.52
19101	-2617.1274
19102	-2630.1968
19103	-2627.0044
19104	-2625.362
19105	-2631.8232
19106	-2660.0503
19107	-2607.358
19108	-2653.0972
19109	-2609.317
19110	-2657.4363
19111	-2643.18
19112	-2623.3042
19113	-2615.8835
19114	-2715.5513
19115	-2655.4822
19116	-2604.412
19117	-2650.1206
19118	-2640.5813
19119	-2623.8508
19120	-2633.7905
19121	-2636.7122
19122	-2658.684
19123	-2652.696
19124	-2666.7214
19125	-2642.4465
19126	-2655.688
19127	-2644.7485
19128	-2651.7407
19129	-2620.2122
19130	-2621.2761
19131	-2630.8652
19132	-2662.144
19133	-2650.2012
19134	-2628.7915
19135	-2611.075
19136	-2657.0842
19137	-2593.399
19138	-2637.87
19139	-2635.8293
19140	-2741.5435
19141	-2613.8896
19142	-2634.441
19143	-2628.8516
19144	-2618.0356
19145	-2669.856
19146	-2628.6733
19147	-2623.4937
19148	-2619.992
19149	-2643.8242
19150	-2620.1697
19151	-2640.8022
19152	-2678.7773
19153	-2628.754
19154	-2694.42
19155	-2649.8066
19156	-2629.9849
19157	-2643.6206
19158	-2660.0332
19159	-2653.7534
19160	-2625.4988
19161	-2628.9722
19162	-2653.8643
19163	-2619.4382
19164	-2630.3687
19165	-2631.9995
19166	-2674.728
19167	-2650.7969
19168	-2619.2595
19169	-2702.563
19170	-2683.7957
19171	-2644.0862
19172	-2628.9106
19173	-2689.4807
19174	-2684.8264
19175	-2648.3418
19176	-2619.7612
19177	-2617.6174
19178	-2648.2954
19179	-2601.1753
19180	-2653.1519
19181	-2607.836
19182	-2672.6277
19183	-2655.2083
19184	-2620.3726
19185	-2625.6772
19186	-2619.3745
19187	-2608.138
19188	-2622.9094
19189	-2653.438
19190	-2647.2156
19191	-2671.3943
19192	-2620.353
19193	-2630.9207
19194	-2617.4243
19195	-2624.1687
19196	-2611.8452
19197	-2635.5205
19198	-2686.759
19199	-2614.5637
19200	-2610.3872
19201	-2649.307
19202	-2594.6443
19203	-2621.7102
19204	-2638.7915
19205	-2616.6484
19206	-2639.8599
19207	-2612.0776
19208	-2648.6582
19209	-2632.475
19210	-2707.6077
19211	-2632.024
19212	-2657.9595
19213	-2607.3562
19214	-2647.7866
19215	-2623.3782
19216	-2649.6438
19217	-2605.4072
19218	-2657.1406
19219	-2659.7026
19220	-2680.4028
19221	-2638.7505
19222	-2678.4546
19223	-2692.907
19224	-2610.6877
19225	-2706.8564
19226	-2599.2358
19227	-2617.673
19228	-2654.513
19229	-2655.1013
19230	-2654.1902
19231	-2613.5273
19232	-2619.5222
19233	-2655.7427
19234	-2671.9636
19235	-2619.162
19236	-2636.891
19237	-2700.2903
19238	-2638.2837
19239	-2680.336
19240	-2662.0317
19241	-2608.0718
19242	-2637.5142
19243	-2615.048
19244	-2642.575
19245	-2630.3855
19246	-2671.5723
19247	-2616.007
19248	-2614.4753
19249	-2672.019
19250	-2620.355
19251	-2645.5737
19252	-2605.1658
19253	-2607.8745
19254	-2614.9448
19255	-2667.2695
19256	-2706.9255
19257	-2626.2405
19258	-2652.2937
19259	-2629.053
19260	-2670.1284
19261	-2645.2925
19262	-2640.2153
19263	-2612.941
19264	-2618.3328
19265	-2599.9036
19266	-2644.5674
19267	-2644.227
19268	-2613.7524
19269	-2623.7087
19270	-2628.1267
19271	-2624.0312
19272	-2630.0764
19273	-2624.9473
19274	-2604.1108
19275	-2632.2087
19276	-2635.6484
19277	-2650.515
19278	-2740.9556
19279	-2653.763
19280	-2715.9817
19281	-2653.4688
19282	-2650.5676
19283	-2667.5706
19284	-2647.2268
19285	-2617.589
19286	-2604.6284
19287	-2639.2542
19288	-2641.761
19289	-2637.046
19290	-2641.6865
19291	-2631.0151
19292	-2617.655
19293	-2674.7534
19294	-2650.4702
19295	-2686.401
19296	-2617.9204
19297	-2664.6804
19298	-2699.6277
19299	-2626.2004
19300	-2618.1147
19301	-2687.0337
19302	-2663.3638
19303	-2690.9792
19304	-2609.6997
19305	-2667.7651
19306	-2620.9756
19307	-2601.6794
19308	-2636.3076
19309	-2611.2742
19310	-2707.4578
19311	-2613.5398
19312	-2642.9482
19313	-2635.695
19314	-2621.8508
19315	-2625.2148
19316	-2638.1348
19317	-2630.393
19318	-2612.767
19319	-2641.599
19320	-2647.078
19321	-2646.9875
19322	-2622.9697
19323	-2648.8962
19324	-2641.0696
19325	-2656.985
19326	-2665.6206
19327	-2696.2563
19328	-2620.9446
19329	-2638.4688
19330	-2634.5894
19331	-2618.275
19332	-2594.3794
19333	-2629.7778
19334	-2655.4568
19335	-2615.4622
19336	-2626.3462
19337	-2634.441
19338	-2663.25
19339	-2632.3567
19340	-2611.5054
19341	-2621.3726
19342	-2624.5322
19343	-2642.939
19344	-2627.4712
19345	-2656.7812
19346	-2598.4683
19347	-2678.9858
19348	-2638.325
19349	-2631.4214
19350	-2627.998
19351	-2706.61
19352	-2653.535
19353	-2677.0308
19354	-2635.184
19355	-2657.2551
19356	-2613.5947
19357	-2637.85
19358	-2658.5598
19359	-2619.8784
19360	-2623.3823
19361	-2656.3667
19362	-2610.1995
19363	-2629.9443
19364	-2630.111
19365	-2654.4917
19366	-2644.606
19367	-2639.4778
19368	-2659.243
19369	-2619.6199
19370	-2635.7473
19371	-2650.6982
19372	-2665.6902
19373	-2652.85
19374	-2689.373
19375	-2611.0378
19376	-2666.7515
19377	-2637.8447
19378	-2683.5269
19379	-2643.633
19380	-2678.25
19381	-2708.4202
19382	-2619.2183
19383	-2680.4849
19384	-2604.377
19385	-2622.7634
19386	-2659.2725
19387	-2695.398
19388	-2634.8723
19389	-2688.2852
19390	-2654.9084
19391	-2608.1138
19392	-2619.7944
19393	-2612.7417
19394	-2641.0005
19395	-2638.0308
19396	-2689.0083
19397	-2629.768
19398	-2688.831
19399	-2600.7222
19400	-2652.2935
19401	-2665.956
19402	-2606.4187
19403	-2610.0679
19404	-2653.9575
19405	-2603.9968
19406	-2615.1042
19407	-2633.2788
19408	-2648.4758
19409	-2673.653
19410	-2625.423
19411	-2589.3374
19412	-2618.9
19413	-2720.7134
19414	-2630.6477
19415	-2653.9507
19416	-2611.3577
19417	-2635.1401
19418	-2637.5488
19419	-2656.409
19420	-2612.8076
19421	-2606.9878
19422	-2619.7268
19423	-2633.3816
19424	-2650.7139
19425	-2632.9265
19426	-2663.0688
19427	-2622.312
19428	-2655.0198
19429	-2622.5757
19430	-2606.6636
19431	-2663.9922
19432	-2672.8284
19433	-2655.9634
19434	-2635.7656
19435	-2628.3354
19436	-2625.2136
19437	-2669.8037
19438	-2633.1367
19439	-2612.9175
19440	-2603.1292
19441	-2639.48
19442	-2620.175
19443	-2606.2202
19444	-2647.5178
19445	-2620.5452
19446	-2684.2234
19447	-2655.1763
19448	-2595.1655
19449	-2652.392
19450	-2624.585
19451	-2647.0388
19452	-2667.4468
19453	-2665.4116
19454	-2663.7139
19455	-2684.568
19456	-2635.7747
19457	-2723.0317
19458	-2652.772
19459	-2652.9434
19460	-2611.638
19461	-2655.3335
19462	-2622.1577
19463	-2656.216
19464	-2606.5813
19465	-2685.7556
19466	-2605.2136
19467	-2634.7898
19468	-2669.313
19469	-2661.847
19470	-2611.2007
19471	-2643.4558
19472	-2612.1438
19473	-2674.937
19474	-2634.4126
19475	-2626.9382
19476	-2644.8855
19477	-2627.5757
19478	-2615.1074
19479	-2636.776
19480	-2645.3984
19481	-2688.0396
19482	-2658.8286
19483	-2694.602
19484	-2676.007
19485	-2598.9817
19486	-2616.5298
19487	-2622.4714
19488	-2636.297
19489	-2604.3865
19490	-2633.8435
19491	-2625.414
19492	-2658.7515
19493	-2668.744
19494	-2639.744
19495	-2639.262
19496	-2638.5295
19497	-2627.7437
19498	-2634.1125
19499	-2656.2188
19500	-2637.0054
19501	-2606.195
19502	-2618.131
19503	-2613.7935
19504	-2620.8972
19505	-2644.8677
19506	-2662.7917
19507	-2613.481
19508	-2705.1265
19509	-2624.8533
19510	-2599.6033
19511	-2646.2266
19512	-2616.7505
19513	-2651.1694
19514	-2644.5903
19515	-2629.3296
19516	-2608.0254
19517	-2614.214
19518	-2637.42
19519	-2627.81
19520	-2657.8032
19521	-2629.844
19522	-2703.3652
19523	-2617.7742
19524	-2632.4011
19525	-2705.846
19526	-2627.1755
19527	-2617.0835
19528	-2596.573
19529	-2631.0437
19530	-2646.4407
19531	-2647.0554
19532	-2639.607
19533	-2708.6274
19534	-2637.0042
19535	-2626.7644
19536	-2620.6045
19537	-2664.786
19538	-2608.3638
19539	-2599.6887
19540	-2643.7473
19541	-2622.8489
19542	-2616.27
19543	-2694.2937
19544	-2695.4844
19545	-2608.4849
19546	-2643.689
19547	-2627.945
19548	-2627.118
19549	-2624.4067
19550	-2619.3577
19551	-2618.107
19552	-2617.681
19553	-2695.8918
19554	-2608.8567
19555	-2644.6902
19556	-2641.9358
19557	-2632.6812
19558	-2603.8574
19559	-2674.1948
19560	-2633.0696
19561	-2628.8215
19562	-2613.2683
19563	-2686.849
19564	-2623.313
19565	-2608.142
19566	-2618.2625
19567	-2615.595
19568	-2646.7554
19569	-2651.4907
19570	-2667.547
19571	-2652.9336
19572	-2631.783
19573	-2660.3875
19574	-2610.8726
19575	-2615.3696
19576	-2644.213
19577	-2692.854
19578	-2618.5657
19579	-2667.9392
19580	-2646.6316
19581	-2613.9607
19582	-2616.7856
19583	-2668.6548
19584	-2611.6074
19585	-2679.6418
19586	-2611.278
19587	-2624.8044
19588	-2623.2488
19589	-2624.0579
19590	-2632.681
19591	-2628.3105
19592	-2610.8147
19593	-2638.8857
19594	-2661.0562
19595	-2642.3777
19596	-2599.775
19597	-2646.8328
19598	-2650.3828
19599	-2632.241
19600	-2622.8428
19601	-2627.47
19602	-2604.5847
19603	-2629.975
19604	-2634.9993
19605	-2778.3394
19606	-2610.6978
19607	-2661.9646
19608	-2626.3364
19609	-2643.3945
19610	-2616.8748
19611	-2643.6006
19612	-2686.319
19613	-2611.5945
19614	-2647.5896
19615	-2607.7935
19616	-2644.9297
19617	-2631.1055
19618	-2662.1265
19619	-2726.7864
19620	-2620.1453
19621	-2653.7124
19622	-2641.4753
19623	-2615.996
19624	-2701.2324
19625	-2633.8447
19626	-2627.4504
19627	-2641.5552
19628	-2641.3267
19629	-2642.0862
19630	-2642.9194
19631	-2638.7805
19632	-2623.2173
19633	-2613.6438
19634	-2641.8145
19635	-2659.6953
19636	-2706.9858
19637	-2606.3286
19638	-2604.8914
19639	-2630.2698
19640	-2606.16
19641	-2639.3918
19642	-2637.0532
19643	-2673.4297
19644	-2662.9158
19645	-2633.277
19646	-2645.2935
19647	-2627.2275
19648	-2608.0242
19649	-2614.8853
19650	-2651.8296
19651	-2645.5117
19652	-2645.1401
19653	-2623.969
19654	-2627.201
19655	-2596.3384
19656	-2633.7397
19657	-2654.7427
19658	-2633.3823
19659	-2644.9907
19660	-2626.3735
19661	-2635.8687
19662	-2653.476
19663	-2647.471
19664	-2655.6707
19665	-2633.55
19666	-2646.988
19667	-2627.7107
19668	-2643.866
19669	-2696.28
19670	-2632.3997
19671	-2653.2224
19672	-2702.9192
19673	-2630.9226
19674	-2638.8306
19675	-2666.7024
19676	-2647.108
19677	-2648.8276
19678	-2635.1843
19679	-2670.2456
19680	-2635.0952
19681	-2640.6687
19682	-2683.227
19683	-2616.8345
19684	-2612.5605
19685	-2628.577
19686	-2645.6775
19687	-2655.1392
19688	-2616.921
19689	-2615.3376
19690	-2601.7915
19691	-2662.4138
19692	-2677.3813
19693	-2686.275
19694	-2653.8193
19695	-2623.0713
19696	-2604.4648
19697	-2640.068
19698	-2641.8098
19699	-2656.1304
19700	-2638.609
19701	-2679.7654
19702	-2657.8906
19703	-2599.6667
19704	-2619.602
19705	-2666.4988
19706	-2633.452
19707	-2678.4036
19708	-2615.5557
19709	-2634.5815
19710	-2663.5989
19711	-2638.6284
19712	-2648.263
19713	-2624.8608
19714	-2654.1636
19715	-2697.806
19716	-2626.9863
19717	-2606.6326
19718	-2658.4634
19719	-2650.9946
19720	-2624.6553
19721	-2714.192
19722	-2595.6875
19723	-2648.5388
19724	-2641.181
19725	-2625.6257
19726	-2618.1216
19727	-2634.853
19728	-2611.019
19729	-2639.251
19730	-2630.9692
19731	-2604.478
19732	-2613.6753
19733	-2607.0796
19734	-2667.5142
19735	-2659.2239
19736	-2682.7827
19737	-2616.9644
19738	-2653.4412
19739	-2607.964
19740	-2604.21
19741	-2654.6094
19742	-2606.884
19743	-2667.9192
19744	-2659.4185
19745	-2617.1887
19746	-2613.2827
19747	-2674.9673
19748	-2659.7317
19749	-2703.2415
19750	-2620.752
19751	-2622.646
19752	-2658.9592
19753	-2624.8047
19754	-2635.7888
19755	-2653.3574
19756	-2663.3164
19757	-2634.392
19758	-2657.6929
19759	-2609.949
19760	-2630.3013
19761	-2633.7903
19762	-2607.1753
19763	-2609.552
19764	-2666.3997
19765	-2626.047
19766	-2630.214
19767	-2610.4617
19768	-2618.1775
19769	-2611.6904
19770	-2595.1013
19771	-2665.162
19772	-2662.485
19773	-2598.601
19774	-2626.4043
19775	-2612.6868
19776	-2628.1997
19777	-2655.4539
19778	-2615.6135
19779	-2655.558
19780	-2630.4016
19781	-2627.329
19782	-2636.5435
19783	-2698.832
19784	-2633.066
19785	-2604.7559
19786	-2662.425
19787	-2614.6514
19788	-2644.7852
19789	-2615.481
19790	-2707.278
19791	-2615.219
19792	-2688.7163
19793	-2642.543
19794	-2634.8147
19795	-2718.6782
19796	-2615.857
19797	-2644.0298
19798	-2604.0215
19799	-2609.5151
19800	-2645.843
19801	-2660.857
19802	-2616.3074
19803	-2630.2368
19804	-2663.849
19805	-2612.4487
19806	-2629.61
19807	-2615.2605
19808	-2635.751
19809	-2620.141
19810	-2610.392
19811	-2604.2854
19812	-2650.8086
19813	-2624.4766
19814	-2601.692
19815	-2630.5593
19816	-2618.1062
19817	-2612.6812
19818	-2664.4187
19819	-2636.519
19820	-2641.0054
19821	-2613.7056
19822	-2656.1309
19823	-2635.311
19824	-2643.602
19825	-2634.5166
19826	-2691.7178
19827	-2607.3477
19828	-2767.141
19829	-2621.2607
19830	-2631.4546
19831	-2614.5835
19832	-2653.923
19833	-2631.9731
19834	-2637.8284
19835	-2640.3257
19836	-2637.2815
19837	-2662.883
19838	-2696.7288
19839	-2625.6309
19840	-2605.851
19841	-2637.1948
19842	-2680.0767
19843	-2603.3613
19844	-2627.378
19845	-2746.815
19846	-2613.177
19847	-2640.1667
19848	-2625.418
19849	-2643.458
19850	-2648.832
19851	-2633.025
19852	-2625.659
19853	-2617.0056
19854	-2632.5742
19855	-2599.6492
19856	-2680.2283
19857	-2632.2173
19858	-2595.2798
19859	-2620.7817
19860	-2679.1826
19861	-2659.8477
19862	-2649.3481
19863	-2677.2053
19864	-2658.5269
19865	-2607.728
19866	-2625.3193
19867	-2646.9114
19868	-2698.8174
19869	-2653.5857
19870	-2619.3406
19871	-2644.1792
19872	-2625.0178
19873	-2628.3
19874	-2604.16
19875	-2643.547
19876	-2676.3887
19877	-2624.6616
19878	-2660.438
19879	-2655.0767
19880	-2648.5378
19881	-2617.5786
19882	-2601.1023
19883	-2641.6335
19884	-2645.558
19885	-2612.2253
19886	-2630.2332
19887	-2737.349
19888	-2663.716
19889	-2641.4707
19890	-2629.7898
19891	-2663.0776
19892	-2653.2043
19893	-2623.4077
19894	-2601.9548
19895	-2660.037
19896	-2679.349
19897	-2638.9783
19898	-2605.3042
19899	-2630.5708
19900	-2604.9968
19901	-2615.345
19902	-2652.4937
19903	-2645.7375
19904	-2626.7493
19905	-2677.8445
19906	-2603.1597
19907	-2606.0286
19908	-2605.8762
19909	-2614.8901
19910	-2606.4473
19911	-2630.4978
19912	-2676.932
19913	-2606.02
19914	-2618.0083
19915	-2683.4268
19916	-2607.898
19917	-2668.669
19918	-2646.875
19919	-2662.8608
19920	-2631.4734
19921	-2605.5784
19922	-2636.3914
19923	-2676.3413
19924	-2627.5667
19925	-2612.1167
19926	-2643.0757
19927	-2631.2688
19928	-2627.4456
19929	-2705.9194
19930	-2622.0347
19931	-2695.9446
19932	-2658.034
19933	-2661.8062
19934	-2621.9634
19935	-2617.6816
19936	-2621.6687
19937	-2605.9468
19938	-2653.7346
19939	-2669.472
19940	-2633.5117
19941	-2601.2952
19942	-2642.5737
19943	-2624.148
19944	-2638.8113
19945	-2693.4958
19946	-2633.3977
19947	-2643.982
19948	-2643.7708
19949	-2694.4675
19950	-2662.2153
19951	-2614.8584
19952	-2672.0344
19953	-2671.0425
19954	-2628.7559
19955	-2656.984
19956	-2624.4272
19957	-2660.9548
19958	-2633.372
19959	-2635.545
19960	-2619.3354
19961	-2638.4106
19962	-2656.8645
19963	-2635.3027
19964	-2614.4863
19965	-2603.4636
19966	-2614.9048
19967	-2669.9448
19968	-2603.037
19969	-2625.8958
19970	-2608.1248
19971	-2628.5386
19972	-2618.9297
19973	-2618.9775
19974	-2660.7378
19975	-2602.2727
19976	-2706.3794
19977	-2713.6006
19978	-2649.722
19979	-2695.9062
19980	-2640.5903
19981	-2641.4543
19982	-2709.107
19983	-2644.0103
19984	-2629.776
19985	-2625.0222
19986	-2674.8254
19987	-2622.4995
19988	-2609.5894
19989	-2647.0974
19990	-2606.0444
19991	-2704.0444
19992	-2657.0747
19993	-2638.7363
19994	-2610.0327
19995	-2671.3838
19996	-2654.657
19997	-2657.3538
19998	-2609.1724
19999	-2624.2803
20000	-2638.0066
20001	-2658.191
20002	-2688.827
20003	-2622.4124
20004	-2611.8599
20005	-2683.5483
20006	-2652.1455
20007	-2619.4165
20008	-2640.773
20009	-2634.4292
20010	-2654.6453
20011	-2635.2854
20012	-2665.6416
20013	-2644.0222
20014	-2637.2766
20015	-2632.409
20016	-2627.5754
20017	-2763.1099
20018	-2645.446
20019	-2632.4487
20020	-2647.767
20021	-2668.0215
20022	-2626.6401
20023	-2607.0698
20024	-2610.023
20025	-2618.2368
20026	-2667.2114
20027	-2636.3374
20028	-2630.0815
20029	-2646.8638
20030	-2619.7344
20031	-2634.6038
20032	-2619.4492
20033	-2658.189
20034	-2624.6108
20035	-2647.9092
20036	-2673.5347
20037	-2633.4023
20038	-2680.05
20039	-2644.6235
20040	-2629.9834
20041	-2614.649
20042	-2613.692
20043	-2658.9517
20044	-2628.7495
20045	-2630.8313
20046	-2646.1829
20047	-2631.8472
20048	-2655.7097
20049	-2612.5708
20050	-2633.254
20051	-2650.8599
20052	-2647.7825
20053	-2642.5508
20054	-2719.1152
20055	-2623.1863
20056	-2637.0098
20057	-2614.1963
20058	-2609.4387
20059	-2613.6572
20060	-2620.0503
20061	-2637.7349
20062	-2617.8223
20063	-2649.58
20064	-2627.4214
20065	-2610.2227
20066	-2605.1082
20067	-2639.0
20068	-2676.1392
20069	-2683.066
20070	-2664.4292
20071	-2653.8906
20072	-2640.4707
20073	-2591.7458
20074	-2615.2954
20075	-2638.7708
20076	-2670.4395
20077	-2646.2097
20078	-2634.8457
20079	-2606.146
20080	-2609.7747
20081	-2624.6384
20082	-2615.8726
20083	-2613.0562
20084	-2646.8394
20085	-2601.013
20086	-2600.5188
20087	-2682.33
20088	-2640.6003
20089	-2664.038
20090	-2626.7087
20091	-2634.1382
20092	-2629.5605
20093	-2651.1711
20094	-2604.7048
20095	-2623.1294
20096	-2699.9912
20097	-2684.523
20098	-2615.619
20099	-2605.725
20100	-2609.2173
20101	-2701.6875
20102	-2657.2017
20103	-2648.7036
20104	-2668.1726
20105	-2656.6372
20106	-2633.0356
20107	-2646.5125
20108	-2655.2278
20109	-2637.3132
20110	-2637.1772
20111	-2642.4338
20112	-2624.2
20113	-2590.5852
20114	-2671.9558
20115	-2653.3276
20116	-2619.681
20117	-2651.037
20118	-2652.7048
20119	-2614.8943
20120	-2659.0864
20121	-2653.851
20122	-2650.1206
20123	-2702.7495
20124	-2649.6516
20125	-2712.491
20126	-2723.6133
20127	-2617.793
20128	-2614.3848
20129	-2692.691
20130	-2609.4924
20131	-2613.4187
20132	-2647.3354
20133	-2633.2622
20134	-2628.591
20135	-2616.1685
20136	-2614.9224
20137	-2683.216
20138	-2665.4575
20139	-2619.7087
20140	-2637.6335
20141	-2646.0586
20142	-2647.3691
20143	-2633.637
20144	-2638.273
20145	-2639.7332
20146	-2628.1018
20147	-2611.8909
20148	-2683.7173
20149	-2632.3176
20150	-2647.1206
20151	-2617.3027
20152	-2654.6304
20153	-2652.3582
20154	-2608.69
20155	-2626.9226
20156	-2643.6758
20157	-2701.4907
20158	-2612.0332
20159	-2598.33
20160	-2642.287
20161	-2629.6196
20162	-2638.6348
20163	-2620.066
20164	-2622.1348
20165	-2606.293
20166	-2651.6675
20167	-2668.3481
20168	-2638.0618
20169	-2641.9866
20170	-2639.468
20171	-2679.9146
20172	-2658.2825
20173	-2685.0337
20174	-2588.8416
20175	-2659.9211
20176	-2607.1099
20177	-2636.1064
20178	-2617.2637
20179	-2654.9194
20180	-2653.6028
20181	-2649.2466
20182	-2632.2617
20183	-2620.7747
20184	-2646.0076
20185	-2614.1052
20186	-2644.1538
20187	-2631.7632
20188	-2636.311
20189	-2663.6738
20190	-2613.44
20191	-2659.4407
20192	-2615.5054
20193	-2615.4338
20194	-2630.0742
20195	-2655.6357
20196	-2651.5518
20197	-2635.767
20198	-2616.81
20199	-2659.4258
20200	-2612.8862
20201	-2632.1472
20202	-2633.5554
20203	-2618.09
20204	-2625.6587
20205	-2618.8787
20206	-2624.1196
20207	-2641.1104
20208	-2661.1978
20209	-2655.9172
20210	-2614.8452
20211	-2681.2268
20212	-2612.7476
20213	-2621.4014
20214	-2695.7175
20215	-2649.4407
20216	-2669.034
20217	-2618.9236
20218	-2668.453
20219	-2630.226
20220	-2661.7686
20221	-2627.7437
20222	-2613.3525
20223	-2616.6687
20224	-2631.0679
20225	-2599.6082
20226	-2657.1948
20227	-2681.72
20228	-2633.3853
20229	-2607.0635
20230	-2627.6118
20231	-2633.9512
20232	-2627.7454
20233	-2616.8042
20234	-2617.3342
20235	-2665.589
20236	-2641.1606
20237	-2633.933
20238	-2644.7524
20239	-2699.3503
20240	-2618.6511
20241	-2628.9163
20242	-2660.6284
20243	-2646.2993
20244	-2604.9578
20245	-2655.8086
20246	-2663.3022
20247	-2628.2083
20248	-2665.7192
20249	-2657.5793
20250	-2621.5867
20251	-2624.8271
20252	-2657.6438
20253	-2677.4058
20254	-2654.069
20255	-2626.9448
20256	-2653.8586
20257	-2639.9878
20258	-2670.1152
20259	-2635.9622
20260	-2620.6206
20261	-2636.3198
20262	-2608.6343
20263	-2642.371
20264	-2646.0913
20265	-2660.1882
20266	-2614.3364
20267	-2647.9785
20268	-2651.8445
20269	-2608.3396
20270	-2675.5747
20271	-2663.2026
20272	-2656.0635
20273	-2650.1855
20274	-2610.4348
20275	-2600.3245
20276	-2619.6396
20277	-2637.3853
20278	-2613.2742
20279	-2619.7031
20280	-2628.4626
20281	-2600.784
20282	-2640.6326
20283	-2618.1528
20284	-2634.4282
20285	-2644.5645
20286	-2619.895
20287	-2678.0398
20288	-2601.5015
20289	-2630.9946
20290	-2634.0095
20291	-2701.2788
20292	-2638.4172
20293	-2664.6667
20294	-2673.8691
20295	-2628.6426
20296	-2651.1978
20297	-2651.6125
20298	-2617.357
20299	-2701.783
20300	-2609.2307
20301	-2673.7593
20302	-2641.1199
20303	-2609.0667
20304	-2601.1914
20305	-2608.9067
20306	-2630.736
20307	-2657.237
20308	-2646.2195
20309	-2608.8455
20310	-2662.4407
20311	-2630.6377
20312	-2640.304
20313	-2624.3308
20314	-2651.7227
20315	-2616.2358
20316	-2616.2642
20317	-2609.9277
20318	-2689.1526
20319	-2632.8848
20320	-2680.2734
20321	-2653.9185
20322	-2622.439
20323	-2643.5442
20324	-2644.799
20325	-2625.4731
20326	-2670.6738
20327	-2613.8354
20328	-2635.8684
20329	-2687.52
20330	-2616.721
20331	-2719.0503
20332	-2626.947
20333	-2616.4888
20334	-2614.2378
20335	-2635.312
20336	-2642.481
20337	-2652.5044
20338	-2643.426
20339	-2625.3755
20340	-2643.6167
20341	-2635.8752
20342	-2644.7349
20343	-2644.9846
20344	-2626.911
20345	-2647.2805
20346	-2666.1792
20347	-2634.3706
20348	-2675.4558
20349	-2611.8796
20350	-2626.5073
20351	-2644.9468
20352	-2644.8057
20353	-2591.8286
20354	-2711.19
20355	-2609.743
20356	-2727.149
20357	-2635.662
20358	-2703.5234
20359	-2619.957
20360	-2622.6428
20361	-2655.2856
20362	-2643.9941
20363	-2617.5889
20364	-2660.3303
20365	-2631.5764
20366	-2620.1245
20367	-2657.4314
20368	-2607.5164
20369	-2667.1223
20370	-2653.8438
20371	-2664.436
20372	-2641.9934
20373	-2619.0835
20374	-2680.1848
20375	-2647.7397
20376	-2675.1423
20377	-2620.1863
20378	-2617.5774
20379	-2659.0403
20380	-2626.731
20381	-2633.0981
20382	-2670.8728
20383	-2641.589
20384	-2662.1362
20385	-2651.8716
20386	-2624.0947
20387	-2654.3145
20388	-2628.4355
20389	-2664.3196
20390	-2614.8477
20391	-2624.9368
20392	-2648.0054
20393	-2680.7083
20394	-2618.124
20395	-2625.3164
20396	-2634.0066
20397	-2618.566
20398	-2649.8328
20399	-2627.3247
20400	-2626.4534
20401	-2667.1843
20402	-2678.6323
20403	-2645.6548
20404	-2623.727
20405	-2629.4854
20406	-2614.4294
20407	-2636.8796
20408	-2609.9517
20409	-2664.4949
20410	-2648.562
20411	-2660.2632
20412	-2672.8623
20413	-2684.9683
20414	-2624.693
20415	-2614.15
20416	-2610.347
20417	-2670.5613
20418	-2591.0684
20419	-2674.8362
20420	-2623.9573
20421	-2710.2524
20422	-2664.6785
20423	-2594.7437
20424	-2655.8179
20425	-2612.7556
20426	-2647.8462
20427	-2624.6775
20428	-2642.516
20429	-2608.761
20430	-2618.5525
20431	-2613.6323
20432	-2645.438
20433	-2677.8584
20434	-2630.8875
20435	-2621.2876
20436	-2643.0103
20437	-2622.2996
20438	-2684.8862
20439	-2623.7402
20440	-2632.1218
20441	-2639.9268
20442	-2614.3364
20443	-2624.1987
20444	-2657.5027
20445	-2612.0264
20446	-2647.848
20447	-2610.6602
20448	-2614.4922
20449	-2636.2183
20450	-2630.8494
20451	-2639.952
20452	-2639.9202
20453	-2654.0151
20454	-2683.8416
20455	-2625.046
20456	-2634.672
20457	-2662.2195
20458	-2668.478
20459	-2646.605
20460	-2639.6562
20461	-2652.5403
20462	-2685.4487
20463	-2656.2769
20464	-2617.6743
20465	-2636.483
20466	-2682.9778
20467	-2614.4392
20468	-2625.852
20469	-2616.5217
20470	-2605.4634
20471	-2656.7354
20472	-2625.8047
20473	-2657.7688
20474	-2622.8667
20475	-2594.7036
20476	-2673.5198
20477	-2628.174
20478	-2619.8447
20479	-2621.875
20480	-2670.7065
20481	-2636.2207
20482	-2616.1914
20483	-2632.172
20484	-2630.177
20485	-2653.641
20486	-2603.7305
20487	-2646.5312
20488	-2644.5723
20489	-2634.5134
20490	-2641.9067
20491	-2630.5918
20492	-2628.564
20493	-2713.8896
20494	-2611.452
20495	-2606.0435
20496	-2626.522
20497	-2610.416
20498	-2602.505
20499	-2608.9734
20500	-2608.3901
20501	-2615.2417
20502	-2657.5386
20503	-2671.9348
20504	-2647.674
20505	-2654.2253
20506	-2660.31
20507	-2623.9702
20508	-2643.1594
20509	-2644.2402
20510	-2617.7083
20511	-2625.628
20512	-2614.3809
20513	-2646.4792
20514	-2642.1199
20515	-2652.47
20516	-2628.4897
20517	-2618.877
20518	-2657.075
20519	-2626.6663
20520	-2663.5574
20521	-2672.8833
20522	-2660.491
20523	-2662.2317
20524	-2641.7258
20525	-2672.006
20526	-2693.6018
20527	-2652.961
20528	-2652.9202
20529	-2698.811
20530	-2631.8162
20531	-2708.5706
20532	-2691.3862
